customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID_0174,Female,0,Yes,No,59,Yes,No,DSL,No internet service,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,93.1,8074.92,Yes
ID_0175,Female,0,Yes,No,51,Yes,Yes,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),110.09,4899.74,Yes
ID_0176,Male,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),23.06,5550.51,Yes
ID_0177,Male,0,Yes,No,43,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.94,3070.15,Yes
ID_0178,Male,0,No,No,27,Yes,Yes,No,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),31.04,1842.68,No
ID_0179,Male,0,Yes,No,56,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.53,2428.63,Yes
ID_0180,Male,0,No,Yes,60,No,No,DSL,No internet service,Yes,Yes,No,No,No,One year,No,Electronic check,83.53,705.61,Yes
ID_0181,Male,0,Yes,Yes,70,No,No,No,No internet service,No,No,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),108.92,3877.12,No
ID_0182,Female,0,No,No,47,Yes,No phone service,No,Yes,No,No internet service,Yes,No,Yes,Two year,No,Bank transfer (automatic),31.28,758.25,Yes
ID_0183,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,One year,Yes,Mailed check,66.9,3246.07,Yes
ID_0184,Male,0,Yes,Yes,63,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),67.77,7394.06,No
ID_0185,Male,0,Yes,No,7,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,92.75,3406.12,Yes
ID_0186,Female,1,No,Yes,2,Yes,No phone service,No,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,115.73,3792.97,Yes
ID_0187,Male,0,Yes,Yes,17,Yes,No,No,No internet service,Yes,No internet service,No internet service,No,No internet service,One year,No,Electronic check,19.56,4585.41,No
ID_0188,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),83.61,2743.09,Yes
ID_0189,Female,0,Yes,No,26,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Two year,Yes,Electronic check,22.35,730.98,No
ID_0190,Male,0,No,No,69,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,60.68,6618.53,No
ID_0191,Male,0,Yes,Yes,5,Yes,No,No,No,No internet service,No,No,No internet service,No,One year,Yes,Electronic check,103.61,2108.33,No
ID_0192,Male,0,Yes,No,5,Yes,Yes,DSL,No,No,No,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),74.78,1277.75,No
ID_0193,Male,0,Yes,Yes,69,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),103.65,776.2,Yes
ID_0194,Male,0,Yes,No,3,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),82.78,5914.0,Yes
ID_0195,Female,0,Yes,Yes,38,Yes,Yes,DSL,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,109.26,167.63,Yes
ID_0196,Female,0,No,No,1,Yes,No,DSL,No internet service,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Mailed check,97.86,5161.37,Yes
ID_0197,Female,1,No,No,8,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),91.04,3038.12,Yes
ID_0198,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.0,4411.08,Yes
ID_0199,Male,1,Yes,Yes,70,Yes,No,No,No,No,Yes,Yes,Yes,No internet service,Two year,No,Credit card (automatic),75.14,7882.16,Yes
ID_0200,Male,0,Yes,Yes,50,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),103.61,25.21,Yes
ID_0201,Female,1,No,No,8,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,No,One year,Yes,Mailed check,65.06,5523.41,Yes
ID_0202,Male,1,Yes,No,30,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,24.87,7763.8,No
ID_0203,Male,0,No,No,40,Yes,No,DSL,No,No,No,Yes,Yes,No internet service,Two year,Yes,Electronic check,93.57,2136.77,Yes
ID_0204,Female,0,Yes,No,33,Yes,Yes,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),92.44,1027.42,Yes
ID_0205,Male,0,No,No,52,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,Yes,Yes,One year,Yes,Bank transfer (automatic),31.84,3394.36,No
ID_0206,Female,0,Yes,No,33,No,No phone service,No,No,Yes,No internet service,Yes,Yes,Yes,One year,No,Electronic check,43.37,8261.67,No
ID_0207,Female,0,No,No,37,Yes,Yes,No,No internet service,Yes,No,No internet service,No internet service,Yes,One year,No,Credit card (automatic),42.88,5076.28,No
ID_0208,Female,0,Yes,Yes,70,Yes,No phone service,Fiber optic,No,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,77.78,8225.74,No
ID_0209,Male,0,No,No,69,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No internet service,Yes,Two year,Yes,Mailed check,74.34,2361.35,Yes
ID_0210,Male,0,Yes,No,4,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,30.23,6269.5,Yes
ID_0211,Male,1,No,No,60,No,No,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),62.36,2403.78,Yes
ID_0212,Male,0,No,Yes,31,Yes,No,Fiber optic,No internet service,No,No,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),20.74,4490.25,No
ID_0213,Male,0,Yes,No,14,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,34.03,7856.16,No
ID_0214,Male,0,Yes,No,60,Yes,Yes,DSL,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,25.19,783.13,No
ID_0215,Male,1,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,67.88,2584.11,Yes
ID_0216,Female,0,Yes,Yes,26,Yes,No phone service,No,No,No,Yes,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.52,3091.91,Yes
ID_0217,Male,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),113.85,525.41,Yes
ID_0218,Female,0,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),81.19,2072.67,Yes
ID_0219,Male,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.81,564.61,Yes
ID_0220,Male,0,No,No,35,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),59.64,2569.78,Yes
ID_0221,Male,1,No,No,24,No,Yes,No,No,Yes,No,No internet service,No,No internet service,One year,No,Mailed check,113.66,260.03,Yes
ID_0222,Female,0,Yes,No,31,Yes,Yes,DSL,No internet service,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),96.13,353.68,No
ID_0223,Female,0,No,No,66,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,49.7,2054.69,Yes
ID_0224,Female,1,No,No,66,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Month-to-month,No,Mailed check,30.41,3301.36,No
ID_0225,Female,0,Yes,Yes,41,Yes,Yes,No,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,64.46,3470.61,No
ID_0226,Male,0,Yes,No,36,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,73.57,3059.47,Yes
ID_0227,Female,1,Yes,No,34,Yes,Yes,No,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,71.68,4469.74,No
ID_0228,Male,0,No,Yes,39,Yes,No,DSL,Yes,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,112.76,7933.24,Yes
ID_0229,Male,0,No,No,23,Yes,Yes,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Electronic check,88.04,3987.28,Yes
ID_0230,Female,0,Yes,Yes,44,Yes,No,Fiber optic,Yes,No,No,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),65.0,884.93,Yes
ID_0231,Female,0,No,Yes,70,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),89.84,5926.61,Yes
ID_0232,Female,0,Yes,No,58,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),53.21,8299.24,No
ID_0233,Female,0,Yes,No,59,Yes,No,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.58,1713.22,Yes
ID_0234,Female,0,No,No,26,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,No,One year,Yes,Electronic check,106.88,1696.73,Yes
ID_0235,Female,1,No,No,22,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,No internet service,Two year,No,Electronic check,113.43,2196.95,No
ID_0236,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),21.68,446.18,Yes
ID_0237,Female,1,No,Yes,11,Yes,Yes,DSL,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,47.34,7004.23,Yes
ID_0238,Male,0,No,Yes,9,Yes,No,No,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),34.87,3320.67,No
ID_0239,Female,0,No,No,12,Yes,No,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,No,Mailed check,85.26,6731.46,Yes
ID_0240,Female,0,No,No,26,Yes,No,DSL,Yes,No internet service,No,No,Yes,No,Two year,No,Bank transfer (automatic),43.93,5445.02,Yes
ID_0241,Male,0,Yes,No,38,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),64.71,991.16,Yes
ID_0242,Female,0,Yes,No,3,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.18,4748.51,Yes
ID_0243,Male,1,Yes,Yes,15,No,No,Fiber optic,No,No,No internet service,Yes,Yes,No,Two year,No,Credit card (automatic),103.76,6225.62,No
ID_0244,Male,0,No,No,47,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No,Two year,Yes,Electronic check,79.03,439.76,Yes
ID_0245,Female,0,No,No,5,Yes,Yes,No,No internet service,No,Yes,No internet service,No,No,Month-to-month,No,Mailed check,63.61,3667.38,No
ID_0246,Male,0,Yes,No,54,Yes,Yes,No,No,No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,24.64,7039.09,Yes
ID_0247,Male,0,Yes,Yes,24,Yes,No,DSL,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),92.35,8533.4,Yes
ID_0248,Male,0,Yes,No,11,Yes,Yes,DSL,No internet service,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.7,6068.89,Yes
ID_0249,Male,0,Yes,Yes,33,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),41.96,2703.22,No
ID_0250,Female,0,No,No,57,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),91.53,2452.03,Yes
ID_0251,Male,0,No,Yes,52,Yes,No,DSL,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),41.48,5102.05,No
ID_0252,Female,0,Yes,No,64,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),86.09,8106.8,Yes
ID_0253,Male,0,No,No,43,No,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),33.06,1993.37,No
ID_0254,Male,0,No,No,44,Yes,No,Fiber optic,No,No,No,No,No internet service,No,One year,Yes,Bank transfer (automatic),109.94,2017.9,Yes
ID_0255,Male,1,No,No,36,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,One year,No,Credit card (automatic),58.25,4460.68,No
ID_0256,Male,0,Yes,Yes,12,Yes,No,No,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.85,5007.84,Yes
ID_0257,Female,0,Yes,No,56,No,No,DSL,No,No,Yes,No,No internet service,No,Month-to-month,No,Electronic check,39.02,8137.57,Yes
ID_0258,Female,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),103.9,2818.63,Yes
ID_0259,Male,0,No,No,50,Yes,No,Fiber optic,No,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,115.56,3725.09,Yes
ID_0260,Male,1,No,No,29,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,48.91,3111.62,No
ID_0261,Female,0,Yes,No,16,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,No,One year,Yes,Bank transfer (automatic),38.79,6376.75,Yes
ID_0262,Male,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),72.2,3102.18,No
ID_0263,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,114.53,3791.35,Yes
ID_0264,Male,0,Yes,No,70,Yes,No phone service,No,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),94.95,3178.95,No
ID_0265,Female,0,No,Yes,42,Yes,No phone service,DSL,No,No internet service,Yes,No,Yes,Yes,Two year,No,Mailed check,117.12,260.72,No
ID_0266,Female,0,Yes,Yes,57,Yes,No,Fiber optic,No,No,Yes,No,Yes,No internet service,Two year,No,Credit card (automatic),106.24,4715.7,No
ID_0267,Female,0,Yes,Yes,10,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),87.24,3435.1,Yes
ID_0268,Male,0,No,Yes,38,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),36.8,1140.58,No
ID_0269,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.74,5224.07,Yes
ID_0270,Female,1,No,Yes,18,No,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,79.16,5992.69,Yes
ID_0271,Female,0,Yes,Yes,17,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,No internet service,Two year,Yes,Mailed check,63.64,4454.05,No
ID_0272,Female,0,No,No,58,Yes,No,DSL,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,68.55,2172.55,Yes
ID_0273,Female,0,Yes,No,66,Yes,Yes,No,Yes,No,No internet service,No,No,Yes,Two year,No,Bank transfer (automatic),115.12,4645.09,No
ID_0274,Male,1,No,No,44,Yes,No,DSL,No,No,Yes,No,No,No internet service,Two year,Yes,Bank transfer (automatic),19.36,2425.37,Yes
ID_0275,Female,0,Yes,No,9,Yes,Yes,DSL,Yes,No,No,No,No internet service,No internet service,Two year,Yes,Electronic check,93.64,1319.92,Yes
ID_0276,Male,1,Yes,Yes,48,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.84,853.91,No
ID_0277,Female,0,No,Yes,39,Yes,No,DSL,No internet service,No internet service,No,No internet service,No internet service,No,One year,Yes,Credit card (automatic),27.83,1483.25,No
ID_0278,Male,0,No,No,6,Yes,Yes,No,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,115.36,8170.33,Yes
ID_0279,Female,0,No,No,30,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,68.05,2530.48,No
ID_0280,Female,0,Yes,No,18,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),90.13,5575.1,Yes
ID_0281,Female,0,Yes,No,43,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.11,6637.47,Yes
ID_0282,Female,0,No,Yes,33,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No,One year,No,Electronic check,50.08,4919.12,No
ID_0283,Male,0,No,No,53,Yes,No,Fiber optic,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),75.53,4411.82,No
ID_0284,Female,0,No,Yes,56,Yes,Yes,No,No,No,No internet service,No,Yes,Yes,One year,Yes,Mailed check,107.91,3041.63,Yes
ID_0285,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,82.59,1795.65,Yes
ID_0286,Male,0,Yes,No,69,Yes,No,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,83.88,7807.34,No
ID_0287,Male,0,No,No,26,Yes,No,DSL,No internet service,No internet service,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),50.07,5211.09,No
ID_0288,Male,0,Yes,No,29,Yes,Yes,No,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,41.78,1260.56,Yes
ID_0289,Female,0,Yes,No,24,No,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,81.37,6474.11,Yes
ID_0290,Male,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,No internet service,One year,No,Electronic check,32.92,845.06,Yes
ID_0291,Male,1,Yes,No,54,Yes,No phone service,No,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),63.12,4522.03,Yes
ID_0292,Male,0,No,No,39,No,Yes,DSL,No internet service,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,43.35,551.19,No
ID_0293,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,89.18,4145.18,Yes
ID_0294,Female,0,No,No,58,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),72.03,4706.43,No
ID_0295,Female,1,Yes,No,48,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No internet service,No,One year,Yes,Electronic check,28.33,4375.79,No
ID_0296,Female,0,Yes,Yes,60,Yes,Yes,DSL,Yes,No,Yes,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,74.52,3824.35,Yes
ID_0297,Male,0,Yes,No,26,Yes,Yes,No,No internet service,Yes,No,No,No,Yes,Two year,Yes,Mailed check,78.71,2132.62,No
ID_0298,Male,1,No,No,40,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,47.46,812.24,Yes
ID_0299,Female,0,Yes,No,56,Yes,Yes,DSL,No internet service,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),51.51,5447.31,No
ID_0300,Male,0,No,No,39,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,106.17,1357.48,Yes
ID_0301,Male,0,Yes,Yes,39,Yes,No phone service,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),29.49,3318.01,No
ID_0302,Male,0,Yes,Yes,48,Yes,Yes,No,No,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Electronic check,115.53,6396.2,No
ID_0303,Female,0,No,No,25,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),39.74,5275.05,No
ID_0304,Female,0,No,Yes,34,Yes,Yes,No,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),42.55,7583.37,Yes
ID_0305,Male,0,Yes,Yes,21,Yes,Yes,No,No,No internet service,Yes,Yes,No,No internet service,Two year,Yes,Credit card (automatic),57.55,5919.4,No
ID_0306,Female,1,No,Yes,25,Yes,No,No,No,No,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),113.53,8162.25,No
ID_0307,Female,0,No,Yes,22,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.29,1882.98,No
ID_0308,Female,0,No,No,23,Yes,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),93.29,376.41,No
ID_0309,Female,0,No,No,25,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,Two year,Yes,Electronic check,98.11,705.63,Yes
ID_0310,Female,0,No,No,26,Yes,No,Fiber optic,No internet service,Yes,No,No,No,Yes,One year,Yes,Electronic check,70.68,1782.56,Yes
ID_0311,Male,0,Yes,No,30,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No,Two year,Yes,Electronic check,109.2,477.49,No
ID_0312,Female,0,No,Yes,38,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),31.05,2314.26,No
ID_0313,Male,0,Yes,Yes,34,Yes,No,No,No,No,No,No,No internet service,No internet service,One year,Yes,Mailed check,72.72,7410.55,No
ID_0314,Male,0,No,No,15,Yes,No,DSL,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,100.81,2293.29,Yes
ID_0315,Female,0,Yes,No,44,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),75.53,7090.82,Yes
ID_0316,Male,0,Yes,Yes,10,No,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,100.12,2789.25,Yes
ID_0317,Male,0,No,No,37,Yes,Yes,DSL,No internet service,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,35.04,3811.65,No
ID_0318,Male,0,Yes,No,7,No,No,DSL,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),22.13,7407.44,Yes
ID_0319,Female,0,Yes,No,32,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),74.4,4287.88,Yes
ID_0320,Female,1,No,Yes,11,Yes,Yes,DSL,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,88.31,1084.04,Yes
ID_0321,Male,0,No,No,48,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,No,Two year,No,Electronic check,74.11,3137.16,No
ID_0322,Female,0,No,Yes,68,Yes,No phone service,DSL,No,No internet service,No,No internet service,No,No,Month-to-month,No,Electronic check,54.81,7071.42,Yes
ID_0323,Female,0,Yes,No,48,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,90.88,632.7,Yes
ID_0324,Female,0,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),111.74,6418.98,No
